date,h00922,spread,s2_score,signal_used,nav,cash,shares,position,exposure,trade_action
2020-05-15,6350.53,1.9371000000000005,0.9743283582089552,,182616.86350870455,0.0,28.75616106194358,1.0,1.0,NONE
2020-05-18,6351.68,1.8958000000000004,0.9701670644391408,,182649.9330939258,0.0,28.75616106194358,1.0,1.0,NONE
2020-05-19,6390.68,1.8646000000000005,0.9683959451401312,,183771.4233753416,0.0,28.75616106194358,1.0,1.0,NONE
2020-05-20,6342.92,1.9301,0.971990464839094,,182398.02912302318,0.0,28.75616106194358,1.0,1.0,NONE
2020-05-21,6308.23,1.9583,0.9755807027992852,,181400.47789578434,0.0,28.75616106194358,1.0,1.0,NONE
2020-05-22,6203.94,2.0924,0.981547619047619,,178401.49785863425,0.0,28.75616106194358,1.0,1.0,NONE
2020-05-25,6235.5,1.9907000000000004,0.9773944080904224,,179309.0423017492,0.0,28.75616106194358,1.0,1.0,NONE
2020-05-26,6283.95,1.9198,0.9696789536266348,,180702.27830520037,0.0,28.75616106194358,1.0,1.0,NONE
2020-05-27,6311.16,1.8936,0.9667260843731432,,181484.73344769585,0.0,28.75616106194358,1.0,1.0,NONE
2020-05-28,6311.24,1.8428,0.9643705463182898,,181487.0339405808,0.0,28.75616106194358,1.0,1.0,NONE
2020-05-29,6285.17,1.9948,0.9774480712166173,,180737.36082169594,0.0,28.75616106194358,1.0,1.0,NONE
2020-06-01,6411.97,1.6813000000000002,0.951364175563464,0.9774480712166173,184383.6420443504,0.0,28.75616106194358,1.0,1.0,NONE
2020-06-02,6430.23,1.7160999999999995,0.953764078245406,,184908.72954534146,0.0,28.75616106194358,1.0,1.0,NONE
2020-06-03,6434.87,1.3837000000000002,0.9170616113744076,,185042.15813266888,0.0,28.75616106194358,1.0,1.0,NONE
2020-06-04,6454.95,1.3534000000000006,0.9076376554174068,,185619.58184679272,0.0,28.75616106194358,1.0,1.0,NONE
2020-06-05,6434.26,1.3120000000000005,0.8994082840236687,,185024.6168744211,0.0,28.75616106194358,1.0,1.0,NONE
2020-06-08,6439.27,1.3081999999999998,0.8976936723832052,,185168.68524134145,0.0,28.75616106194358,1.0,1.0,NONE
2020-06-09,6465.34,1.3005999999999998,0.8947990543735225,,185918.3583602263,0.0,28.75616106194358,1.0,1.0,NONE
2020-06-10,6439.49,1.5324999999999998,0.9391612522150028,,185175.01159677506,0.0,28.75616106194358,1.0,1.0,NONE
2020-06-11,6387.87,1.4742000000000002,0.9327036599763872,,183690.61856275753,0.0,28.75616106194358,1.0,1.0,NONE
2020-06-12,6378.75,1.4977999999999998,0.935103244837758,,183428.3623738726,0.0,28.75616106194358,1.0,1.0,NONE
2020-06-15,6334.11,1.4755000000000005,0.9321933962264152,,182144.68734406744,0.0,28.75616106194358,1.0,1.0,NONE
2020-06-16,6442.0,1.3742000000000003,0.9104301708898056,,185247.18956104055,0.0,28.75616106194358,1.0,1.0,NONE
2020-06-17,6455.28,1.3481999999999998,0.9034157832744404,,185629.07137994314,0.0,28.75616106194358,1.0,1.0,NONE
2020-06-18,6514.08,1.4335,0.9246615656268392,,187319.93365038544,0.0,28.75616106194358,1.0,1.0,NONE
2020-06-19,6527.95,0.6313,0.5423529411764706,,187718.78160431457,0.0,28.75616106194358,1.0,1.0,NONE
2020-06-22,6484.71,0.6204000000000001,0.538506760728983,,186475.36519999616,0.0,28.75616106194358,1.0,1.0,NONE
2020-06-23,6483.85,0.6311,0.5423031727379554,,186450.6349014829,0.0,28.75616106194358,1.0,1.0,NONE
2020-06-24,6497.4,0.887,0.6764533176746917,,186840.2808838722,0.0,28.75616106194358,1.0,1.0,NONE
2020-06-29,6466.99,0.669,0.5575117370892019,,185965.8060259785,0.0,28.75616106194358,1.0,1.0,NONE
2020-06-30,6526.15,1.5467,0.9401759530791788,,187667.0205144031,0.0,28.75616106194358,1.0,1.0,NONE
2020-07-01,6643.3,1.4364,0.924970691676436,0.9401759530791788,191035.80478280978,0.0,28.75616106194358,1.0,1.0,NONE
2020-07-02,6799.87,1.4143000000000003,0.9185705916813124,,195538.1569202783,0.0,28.75616106194358,1.0,1.0,NONE
2020-07-03,6875.06,0.6833999999999998,0.5626463700234192,,197700.33267052585,0.0,28.75616106194358,1.0,1.0,NONE
2020-07-06,7238.21,0.2477,0.3358689291983616,,208143.13256017063,0.0,28.75616106194358,1.0,1.0,NONE
2020-07-07,7210.2,0.2759,0.3497076023391813,,207337.6724888256,0.0,28.75616106194358,1.0,1.0,NONE
2020-07-08,7298.81,0.2420999999999997,0.3308007013442431,,209885.75592052442,0.0,28.75616106194358,1.0,1.0,NONE
2020-07-09,7368.61,0.1338999999999996,0.2926401869158878,,211892.93596264807,0.0,28.75616106194358,1.0,1.0,NONE
2020-07-10,7220.16,1.1296,0.8114419147694104,,207624.08385300255,0.0,28.75616106194358,1.0,1.0,NONE
2020-07-13,7417.88,0.7949999999999999,0.6137689614935823,,213309.75201817005,0.0,28.75616106194358,1.0,1.0,NONE
2020-07-14,7383.28,1.0058999999999996,0.7551020408163265,,212314.78884542678,0.0,28.75616106194358,1.0,1.0,NONE
2020-07-15,7254.42,1.7468999999999997,0.9586247086247086,,208609.26993098474,0.0,28.75616106194358,1.0,1.0,NONE
2020-07-16,7025.29,1.8685,0.965055329062318,,202020.37074686162,0.0,28.75616106194358,1.0,1.0,NONE
2020-07-17,7070.54,2.0419000000000005,0.979045401629802,,203321.58703491456,0.0,28.75616106194358,1.0,1.0,NONE
2020-07-20,7377.24,1.7275,0.9552065154159396,,212141.10163261264,0.0,28.75616106194358,1.0,1.0,NONE
2020-07-21,7363.89,1.7906999999999995,0.9604651162790696,,211757.2068824357,0.0,28.75616106194358,1.0,1.0,NONE
2020-07-22,7358.26,1.7113000000000005,0.9511911679256246,,211595.30969565696,0.0,28.75616106194358,1.0,1.0,NONE
2020-07-23,7274.66,1.6671999999999998,0.9471544715447154,,209191.2946308785,0.0,28.75616106194358,1.0,1.0,NONE
2020-07-24,7002.94,1.8302,0.9628554846198492,,201377.67054712717,0.0,28.75616106194358,1.0,1.0,NONE
2020-07-27,6984.14,1.813,0.9617169373549884,,200837.05471916264,0.0,28.75616106194358,1.0,1.0,NONE
2020-07-28,7050.82,1.7496999999999998,0.9565217391304348,,202754.51553877303,0.0,28.75616106194358,1.0,1.0,NONE
2020-07-29,7170.71,1.6729999999999996,0.9461181923522596,,206202.09168848945,0.0,28.75616106194358,1.0,1.0,NONE
2020-07-30,7167.15,1.6957000000000004,0.9478865083960626,,206099.7197551089,0.0,28.75616106194358,1.0,1.0,NONE
2020-07-31,7230.28,1.6795,0.945601851851852,,207915.0962029494,0.0,28.75616106194358,1.0,1.0,NONE
2020-08-03,7370.83,1.6609999999999996,0.9421631000578368,0.945601851851852,211956.7746402056,0.0,28.75616106194358,1.0,1.0,NONE
2020-08-04,7391.51,1.6158999999999994,0.938728323699422,,212551.4520509666,0.0,28.75616106194358,1.0,1.0,NONE
2020-08-05,7387.24,1.6205999999999996,0.9387637203928364,,212428.6632432321,0.0,28.75616106194358,1.0,1.0,NONE
2020-08-06,7392.54,1.5955,0.9359122401847576,,212581.0708968604,0.0,28.75616106194358,1.0,1.0,NONE
2020-08-07,7335.98,1.6171000000000002,0.938257357184074,,210954.62242719685,0.0,28.75616106194358,1.0,1.0,NONE
2020-08-10,7431.23,1.6104000000000005,0.936562860438293,,213693.64676834698,0.0,28.75616106194358,1.0,1.0,NONE
2020-08-11,7356.38,1.6184999999999996,0.938328530259366,,211541.2481128605,0.0,28.75616106194358,1.0,1.0,NONE
2020-08-12,7309.79,1.6107,0.9360599078341014,,210201.49856898456,0.0,28.75616106194358,1.0,1.0,NONE
2020-08-13,7337.31,1.6233000000000004,0.9395509499136442,,210992.86812140926,0.0,28.75616106194358,1.0,1.0,NONE
2020-08-14,7395.1,1.6119999999999997,0.9355581127733028,,212654.68666917898,0.0,28.75616106194358,1.0,1.0,NONE
2020-08-17,7548.97,1.5239000000000005,0.926394479585969,,217079.39717178023,0.0,28.75616106194358,1.0,1.0,NONE
2020-08-18,7563.51,1.5282999999999998,0.9264367816091954,,217497.5117536209,0.0,28.75616106194358,1.0,1.0,NONE
2020-08-19,7491.43,1.5443000000000002,0.9276278001148766,,215424.767664276,0.0,28.75616106194358,1.0,1.0,NONE
2020-08-20,7434.53,1.5771999999999995,0.9293915040183696,,213788.5420998514,0.0,28.75616106194358,1.0,1.0,NONE
2020-08-21,7430.4,1.5982999999999996,0.9328743545611016,,213669.77915466556,0.0,28.75616106194358,1.0,1.0,NONE
2020-08-24,7473.14,1.5793000000000004,0.9288990825688074,,214898.81747845304,0.0,28.75616106194358,1.0,1.0,NONE
2020-08-25,7467.35,1.541,0.9255014326647564,,214732.3193059044,0.0,28.75616106194358,1.0,1.0,NONE
2020-08-26,7342.9,1.5671,0.927262313860252,,211153.6150617455,0.0,28.75616106194358,1.0,1.0,NONE
2020-08-27,7386.53,1.5605000000000002,0.9261591299370348,,212408.2463688781,0.0,28.75616106194358,1.0,1.0,NONE
2020-08-28,7516.48,1.4801999999999995,0.915903890160183,,216145.10949887766,0.0,28.75616106194358,1.0,1.0,NONE
2020-08-31,7476.65,1.5584000000000002,0.9256718124642652,,214999.75160378046,0.0,28.75616106194358,1.0,1.0,NONE
2020-09-01,7490.94,1.523,0.9211428571428572,0.9256718124642652,215410.6771453556,0.0,28.75616106194358,1.0,1.0,NONE
2020-09-02,7484.54,1.4899999999999998,0.9160479725870933,,215226.6377145592,0.0,28.75616106194358,1.0,1.0,NONE
2020-09-03,7473.05,1.4859,0.9155251141552512,,214896.22942395747,0.0,28.75616106194358,1.0,1.0,NONE
2020-09-04,7451.66,1.4927,0.9161437535653166,,214281.13513884248,0.0,28.75616106194358,1.0,1.0,NONE
2020-09-07,7366.43,1.4978000000000002,0.9173318129988598,,211830.24753153304,0.0,28.75616106194358,1.0,1.0,NONE
2020-09-08,7409.25,1.4787,0.9122507122507124,,213061.58634820546,0.0,28.75616106194358,1.0,1.0,NONE
2020-09-09,7296.94,1.5717,0.928246013667426,,209831.98189933857,0.0,28.75616106194358,1.0,1.0,NONE
2020-09-10,7229.19,1.5717000000000003,0.9282868525896414,,207883.7519873919,0.0,28.75616106194358,1.0,1.0,NONE
2020-09-11,7259.28,1.5189000000000004,0.919226393629124,,208749.02487374577,0.0,28.75616106194358,1.0,1.0,NONE
2020-09-14,7290.67,1.4817999999999998,0.9118817509948834,,209651.6807694802,0.0,28.75616106194358,1.0,1.0,NONE
2020-09-15,7324.19,1.5095999999999998,0.9181818181818182,,210615.58728827653,0.0,28.75616106194358,1.0,1.0,NONE
2020-09-16,7321.62,1.4773999999999998,0.9091425326519024,,210541.68395434736,0.0,28.75616106194358,1.0,1.0,NONE
2020-09-17,7349.81,1.3594,0.8825198637911464,,211352.32013468354,0.0,28.75616106194358,1.0,1.0,NONE
2020-09-18,7465.17,1.3045,0.8684061259217243,,214669.63087478935,0.0,28.75616106194358,1.0,1.0,NONE
2020-09-21,7419.64,1.3487,0.8781179138321995,,213360.36286163906,0.0,28.75616106194358,1.0,1.0,NONE
2020-09-22,7312.72,1.4130999999999996,0.8940509915014164,,210285.75412089608,0.0,28.75616106194358,1.0,1.0,NONE
2020-09-23,7323.21,1.4194999999999998,0.8963759909399773,,210587.40625043583,0.0,28.75616106194358,1.0,1.0,NONE
2020-09-24,7187.27,1.4846999999999997,0.912280701754386,,206678.29371567525,0.0,28.75616106194358,1.0,1.0,NONE
2020-09-25,7145.42,1.4490999999999996,0.9021493212669685,,205474.8483752329,0.0,28.75616106194358,1.0,1.0,NONE
2020-09-28,7139.23,1.4411,0.9016393442622952,,205296.84773825944,0.0,28.75616106194358,1.0,1.0,NONE
2020-09-29,7168.21,1.4394,0.9005649717514125,,206130.2012858346,0.0,28.75616106194358,1.0,1.0,NONE
2020-09-30,7132.7,1.4166,0.8932806324110671,,205109.07000652497,0.0,28.75616106194358,1.0,1.0,NONE
2020-10-09,7289.65,1.3413,0.8730248306997742,0.8932806324110671,209622.349485197,41924.46989703938,23.004928849554865,0.8,0.8,SELL
2020-10-12,7470.37,1.257,0.8465877044557247,,213779.80022688856,41924.46989703938,23.004928849554865,0.8,0.8038894701344835,NONE
2020-10-13,7485.16,1.2439000000000004,0.8416009019165727,,214120.04312457348,41924.46989703938,23.004928849554865,0.8,0.8042010953983975,NONE
2020-10-14,7483.94,1.2353000000000005,0.836056338028169,,214091.977111377,41924.46989703938,23.004928849554865,0.8,0.8041754274835389,NONE
2020-10-15,7453.85,1.2063,0.8260135135135135,,213399.75880229392,41924.46989703938,23.004928849554865,0.8,0.8035402189189882,NONE
2020-10-16,7473.64,1.1857999999999995,0.8142937535171637,,213855.02634422662,41924.46989703938,23.004928849554865,0.8,0.8039584544084708,NONE
2020-10-19,7422.2,1.2110000000000003,0.8267716535433071,,212671.65280420549,41924.46989703938,23.004928849554865,0.8,0.8028676161385889,NONE
2020-10-20,7429.25,1.2196999999999996,0.8313659359190556,,212833.83755259486,41924.46989703938,23.004928849554865,0.8,0.8030178359835328,NONE
2020-10-21,7404.71,1.1911999999999994,0.8162921348314607,,212269.2965986268,41924.46989703938,23.004928849554865,0.8,0.8024939519335526,NONE
2020-10-22,7346.96,1.2062999999999997,0.8248175182481752,,210940.761957565,41924.46989703938,23.004928849554865,0.8,0.8012500310135727,NONE
2020-10-23,7289.53,1.2577000000000005,0.8473625140291807,,209619.58889373505,41924.46989703938,23.004928849554865,0.8,0.7999973660940025,NONE
2020-10-26,7300.74,1.2710000000000004,0.8524957936062816,,209877.47414613856,41924.46989703938,23.004928849554865,0.8,0.8002431177161623,NONE
2020-10-27,7276.42,1.3302000000000005,0.8710762331838565,,209317.9942765174,41924.46989703938,23.004928849554865,0.8,0.7997091934597105,NONE
2020-10-28,7275.65,1.3274,0.8700280112044818,,209300.28048130323,41924.46989703938,23.004928849554865,0.8,0.799692242166945,NONE
2020-10-29,7313.81,1.3070000000000004,0.8639417693169092,,210178.14856620226,41924.46989703938,23.004928849554865,0.8,0.8005288837919612,NONE
2020-10-30,7202.87,1.3468999999999998,0.8746502518186905,,207625.98175963262,41924.46989703938,23.004928849554865,0.8,0.7980769577018781,NONE
2020-11-02,7273.07,1.3017999999999996,0.8612975391498882,0.8746502518186905,209240.9277648714,41848.18555297426,23.0154174525884,0.8,0.8,BUY
2020-11-03,7363.88,1.2757999999999998,0.8535494689770822,,211330.95782374093,41848.18555297426,23.0154174525884,0.8,0.8019779686614706,NONE
2020-11-04,7404.89,1.2302000000000004,0.8307262569832402,,212274.8200934716,41848.18555297426,23.0154174525884,0.8,0.8028584570956314,NONE
2020-11-05,7532.77,1.1585000000000003,0.7939698492462312,,215218.0316773086,41848.18555297426,23.0154174525884,0.8,0.8055544638763347,NONE
2020-11-06,7544.74,1.1184999999999996,0.7728794642857143,,215493.52622421607,41848.18555297426,23.0154174525884,0.8,0.8058030499281348,NONE
2020-11-09,7668.3,1.0457,0.7406581148912438,,218337.31120465792,41848.18555297426,23.0154174525884,0.8,0.8083324131726255,NONE
2020-11-10,7643.66,1.0633,0.7463768115942029,,217770.21131862613,41848.18555297426,23.0154174525884,0.8,0.8078332876678669,NONE
2020-11-11,7678.09,1.0211,0.7292479108635097,,218562.63214151876,41848.18555297426,23.0154174525884,0.8,0.8085300074265318,NONE
2020-11-12,7721.21,1.0145999999999995,0.7243875278396437,,219555.05694207436,41848.18555297426,23.0154174525884,0.8,0.8093954831383585,NONE
2020-11-13,7669.8,1.0612,0.7456872565386756,,218371.83433083678,41848.18555297426,23.0154174525884,0.8,0.8083627145359158,NONE
2020-11-16,7830.04,1.0292000000000003,0.7330367074527252,,222059.82482343956,41848.18555297426,23.0154174525884,0.8,0.811545444628501,NONE
2020-11-17,7882.73,0.9893,0.7098387993329628,,223272.50716901643,41848.18555297426,23.0154174525884,0.8,0.812569016742866,NONE
2020-11-18,7913.0,0.9194000000000004,0.6611111111111111,,223969.18385530627,41848.18555297426,23.0154174525884,0.8,0.8131520380053268,NONE
2020-11-19,7879.76,0.8733000000000004,0.6335369239311494,,223204.15137918224,41848.18555297426,23.0154174525884,0.8,0.8125116164085945,NONE
2020-11-20,7920.22,0.9205,0.6631520532741398,,224135.355169314,41848.18555297426,23.0154174525884,0.8,0.8132905648849476,NONE
2020-11-23,8031.05,0.9189000000000004,0.6605657237936772,,226686.15388558435,41848.18555297426,23.0154174525884,0.8,0.8153915233212861,NONE
2020-11-24,7999.79,0.9108999999999998,0.6557649667405765,,225966.69193601643,41848.18555297426,23.0154174525884,0.8,0.8148037430010978,NONE
2020-11-25,7890.55,0.9852,0.7091412742382271,,223452.48773349568,41848.18555297426,23.0154174525884,0.8,0.8127199836643341,NONE
2020-11-26,7859.48,0.9429999999999996,0.6810631229235881,,222737.39871324375,41848.18555297426,23.0154174525884,0.8,0.8121187290740951,NONE
2020-11-27,7914.81,0.8359000000000005,0.6059767570558937,,224010.84176089548,41848.18555297426,23.0154174525884,0.8,0.8131867849608719,NONE
2020-11-30,7828.3,0.9344,0.6736725663716814,,222019.77799707206,41848.18555297426,23.0154174525884,0.8,0.8115114521305118,NONE
2020-12-01,7934.57,0.8369999999999997,0.6064123825317855,0.6736725663716814,224465.6264097586,89786.25056390345,16.973746005877466,0.6,0.6,SELL
2020-12-02,7947.67,0.8180999999999998,0.5922651933701657,,224687.98248243562,89786.25056390345,16.973746005877466,0.6,0.6003958486256725,NONE
2020-12-03,7891.48,0.8550000000000004,0.6200993926007731,,223734.22769436534,89786.25056390345,16.973746005877466,0.6,0.5986923793950876,NONE
2020-12-04,7880.51,0.9056000000000002,0.6534216335540839,,223548.02570068088,89786.25056390345,16.973746005877466,0.6,0.5983581144030208,NONE
2020-12-07,7800.88,0.9726000000000004,0.7021511307225593,,222196.40630623285,89786.25056390345,16.973746005877466,0.6,0.5959149292443582,NONE
2020-12-08,7777.84,1.0123000000000002,0.7243660418963617,,221805.33119825745,89786.25056390345,16.973746005877466,0.6,0.5952024684039298,NONE
2020-12-09,7681.52,1.0231,0.731129476584022,,220170.41998297133,89786.25056390345,16.973746005877466,0.6,0.5921965785828641,NONE
2020-12-10,7694.41,1.0385000000000004,0.7384361233480177,,220389.21156898708,89786.25056390345,16.973746005877466,0.6,0.5926014257925769,NONE
2020-12-11,7648.15,1.0299999999999998,0.7358282883874518,,219604.0060787552,89786.25056390345,16.973746005877466,0.6,0.5911447511039303,NONE
2020-12-14,7594.98,1.4207,0.8971397139713971,,218701.51200362266,89786.25056390345,16.973746005877466,0.6,0.5894575682567015,NONE
2020-12-15,7579.83,1.4525,0.9048927982407916,,218444.35975163366,89786.25056390345,16.973746005877466,0.6,0.5889742785486043,NONE
2020-12-16,7548.75,1.4560000000000004,0.906043956043956,,217916.81572577095,89786.25056390345,16.973746005877466,0.6,0.587979246737473,NONE
2020-12-17,7625.07,1.4214000000000002,0.8962108731466227,,219212.25202093954,89786.25056390345,16.973746005877466,0.6,0.5904140861828885,NONE
2020-12-18,7658.74,1.424,0.8968166849615807,,219783.75804895745,89786.25056390345,16.973746005877466,0.6,0.591479136761765,NONE
2020-12-21,7683.44,1.4581999999999995,0.9061985737794844,,220203.0095753026,89786.25056390345,16.973746005877466,0.6,0.5922569326501447,NONE
2020-12-22,7507.58,1.5867,0.9331140350877192,,217218.006602709,89786.25056390345,16.973746005877466,0.6,0.5866537403221722,NONE
2020-12-23,7511.63,1.5860000000000003,0.9326027397260274,,217286.75027403282,89786.25056390345,16.973746005877466,0.6,0.5867845119379398,NONE
2020-12-24,7442.32,1.5745,0.9299014238773274,,216110.2999383654,89786.25056390345,16.973746005877466,0.6,0.5845350703344059,NONE
2020-12-25,7495.55,1.6000999999999994,0.937055281882868,,217013.8124382583,89786.25056390345,16.973746005877466,0.6,0.5862648116490365,NONE
2020-12-28,7445.63,1.6089999999999995,0.937089715536105,,216166.48303764488,89786.25056390345,16.973746005877466,0.6,0.5846430524186889,NONE
2020-12-29,7383.05,1.6376,0.9442318206670312,,215104.26601259707,89786.25056390345,16.973746005877466,0.6,0.582591957712985,NONE
2020-12-30,7412.91,1.6631,0.9459016393442624,,215611.10206833258,89786.25056390345,16.973746005877466,0.6,0.5835731569358246,NONE
2020-12-31,7467.49,1.6014999999999997,0.9355543418896778,,216537.52912533336,89786.25056390345,16.973746005877466,0.6,0.5853547838724318,NONE
2021-01-04,7493.02,1.5964999999999998,0.9328602620087336,0.9355543418896778,216970.8688608634,0.0,28.956397935794033,1.0,1.0,BUY
2021-01-05,7509.62,1.6664,0.9465357337697764,,217451.54506659758,0.0,28.956397935794033,1.0,1.0,NONE
2021-01-06,7526.97,1.6103,0.935659760087241,,217953.93857078362,0.0,28.956397935794033,1.0,1.0,NONE
2021-01-07,7475.91,1.5753999999999997,0.9258855585831064,,216475.42489218197,0.0,28.956397935794033,1.0,1.0,NONE
2021-01-08,7497.69,1.5128000000000004,0.915032679738562,,217106.09523922356,0.0,28.956397935794033,1.0,1.0,NONE
2021-01-11,7414.52,1.4951,0.9101796407185628,,214697.79162290358,0.0,28.956397935794033,1.0,1.0,NONE
2021-01-12,7474.99,1.4715000000000005,0.9020674646354734,,216448.78500608105,0.0,28.956397935794033,1.0,1.0,NONE
2021-01-13,7463.91,1.4728999999999997,0.9021207177814028,,216127.94811695244,0.0,28.956397935794033,1.0,1.0,NONE
2021-01-14,7437.13,1.4841999999999995,0.907608695652174,,215352.49578023187,0.0,28.956397935794033,1.0,1.0,NONE
2021-01-15,7480.69,1.3898000000000006,0.8804997284084737,,216613.83647431506,0.0,28.956397935794033,1.0,1.0,NONE
2021-01-18,7537.5,1.3556999999999997,0.8697068403908795,,218258.84944104753,0.0,28.956397935794033,1.0,1.0,NONE
2021-01-19,7577.54,1.3489000000000004,0.865979381443299,,219418.2636143967,0.0,28.956397935794033,1.0,1.0,NONE
2021-01-20,7566.52,1.3844,0.8779826464208242,,219099.16410914427,0.0,28.956397935794033,1.0,1.0,NONE
2021-01-21,7599.69,1.4023,0.8807588075880759,,220059.64782867456,0.0,28.956397935794033,1.0,1.0,NONE
2021-01-22,7517.23,1.4841999999999995,0.9079089924160346,,217671.90325488898,0.0,28.956397935794033,1.0,1.0,NONE
2021-01-25,7408.8,1.4733,0.902003248511099,,214532.16102671085,0.0,28.956397935794033,1.0,1.0,NONE
2021-01-26,7361.35,1.4732000000000005,0.9015151515151516,,213158.17994465743,0.0,28.956397935794033,1.0,1.0,NONE
2021-01-27,7367.25,1.4359999999999995,0.8907517577068685,,213329.02269247858,0.0,28.956397935794033,1.0,1.0,NONE
2021-01-28,7262.89,1.4521000000000002,0.894054054054054,,210307.13300389913,0.0,28.956397935794033,1.0,1.0,NONE
2021-01-29,7201.04,1.4895,0.9092382495948136,,208516.17979157026,0.0,28.956397935794033,1.0,1.0,NONE
2021-02-01,7283.07,1.4503000000000004,0.8930885529157667,0.9092382495948136,210891.47311424345,0.0,28.956397935794033,1.0,1.0,NONE
2021-02-02,7332.19,1.4282,0.8866702644360497,,212313.81138084963,0.0,28.956397935794033,1.0,1.0,NONE
2021-02-03,7272.74,1.4060000000000006,0.877562028047465,,210592.35352356668,0.0,28.956397935794033,1.0,1.0,NONE
2021-02-04,7200.53,1.3872,0.8749326145552561,,208501.41202862302,0.0,28.956397935794033,1.0,1.0,NONE
2021-02-05,7226.44,1.3445,0.8577586206896551,,209251.67229913943,0.0,28.956397935794033,1.0,1.0,NONE
2021-02-08,7299.46,1.2919999999999998,0.8411416262789445,,211366.0684764111,0.0,28.956397935794033,1.0,1.0,NONE
2021-02-09,7390.91,1.2879999999999998,0.8406889128094726,,214014.13106763948,0.0,28.956397935794033,1.0,1.0,NONE
2021-02-10,7444.21,1.2399,0.8197955890263583,,215557.5070776173,0.0,28.956397935794033,1.0,1.0,NONE
2021-02-18,7624.87,1.1364999999999998,0.7677419354838709,,220788.76992869785,0.0,28.956397935794033,1.0,1.0,NONE
2021-02-19,7758.11,1.1443999999999996,0.7737775389575497,,224646.92038966305,0.0,28.956397935794033,1.0,1.0,NONE
2021-02-22,7842.02,1.1104000000000005,0.7534908700322234,,227076.65174045553,0.0,28.956397935794033,1.0,1.0,NONE
2021-02-23,7783.32,1.113,0.7552334943639292,,225376.9111816244,0.0,28.956397935794033,1.0,1.0,NONE
2021-02-24,7698.5,1.1862,0.7934549356223176,,222920.82950871036,0.0,28.956397935794033,1.0,1.0,NONE
2021-02-25,7808.09,1.0783,0.7372654155495979,,226094.16115849404,0.0,28.956397935794033,1.0,1.0,NONE
2021-02-26,7646.28,1.1776,0.7883172561629154,,221408.7264085032,0.0,28.956397935794033,1.0,1.0,NONE
2021-03-01,7801.58,1.1929000000000003,0.7970005356186395,0.7883172561629154,225905.65500793201,90362.2620031728,17.37383876147642,0.6,0.6,SELL
2021-03-02,7733.79,1.2246000000000006,0.8120985010706638,,224727.88247829152,90362.2620031728,17.37383876147642,0.6,0.5979036468164928,NONE
2021-03-03,7913.83,1.0983999999999998,0.7463884430176565,,227855.86840890773,90362.2620031728,17.37383876147642,0.6,0.6034235912633611,NONE
2021-03-04,7853.12,1.1238000000000006,0.7588235294117647,,226801.1026576985,90362.2620031728,17.37383876147642,0.6,0.6015792650728299,NONE
2021-03-05,7803.51,1.1591,0.7781934794227686,,225939.18651674167,90362.2620031728,17.37383876147642,0.6,0.6000593637771767,NONE
2021-03-08,7735.3,1.2093999999999996,0.8060897435897436,,224754.11697482137,90362.2620031728,17.37383876147642,0.6,0.597950581642534,NONE
2021-03-09,7671.81,1.2484000000000002,0.8243459690336359,,223651.05195185522,90362.2620031728,17.37383876147642,0.6,0.595967641490795,NONE
2021-03-10,7630.72,1.2780999999999998,0.8393810032017076,,222937.16091714616,90362.2620031728,17.37383876147642,0.6,0.594673846067522,NONE
2021-03-11,7805.0,1.1740999999999997,0.7850666666666667,,225965.07353649626,90362.2620031728,17.37383876147642,0.6,0.6001051817922731,NONE
2021-03-12,7869.7,1.1168999999999998,0.7531982942430704,,227089.1609043638,90362.2620031728,17.37383876147642,0.6,0.6020846541362319,NONE
2021-03-15,7888.27,1.0871000000000004,0.7362812999467235,,227411.7930901644,90362.2620031728,17.37383876147642,0.6,0.6026491820178125,NONE
2021-03-16,7940.08,1.0625,0.7247071352502662,,228311.9316763965,90362.2620031728,17.37383876147642,0.6,0.6042157703292969,NONE
2021-03-17,7902.45,1.1148999999999996,0.7525279403938265,,227658.15412380215,90362.2620031728,17.37383876147642,0.6,0.6030791765357407,NONE
2021-03-18,7931.2,1.1145000000000005,0.752127659574468,,228157.6519881946,90362.2620031728,17.37383876147642,0.6,0.6039481419284226,NONE
2021-03-19,7852.24,1.2350999999999996,0.8171185539606592,,226785.8136795884,90362.2620031728,17.37383876147642,0.6,0.6015524051656951,NONE
2021-03-22,7959.8,1.1719,0.7826780021253985,,228654.54377677283,90362.2620031728,17.37383876147642,0.6,0.6048088067237789,NONE
2021-03-23,7845.69,1.2273999999999998,0.813595326606479,,226672.01503570072,90362.2620031728,17.37383876147642,0.6,0.6013523681388688,NONE
2021-03-24,7723.58,1.2979999999999996,0.8450106157112527,,224550.49558453684,90362.2620031728,17.37383876147642,0.6,0.59758600501884,NONE
2021-03-25,7695.02,1.3236,0.8546419098143236,,224054.2987495091,90362.2620031728,17.37383876147642,0.6,0.5966948078769196,NONE
2021-03-26,7790.76,1.2866,0.8409331919406151,,225717.67007253284,90362.2620031728,17.37383876147642,0.6,0.5996668671347906,NONE
2021-03-29,7877.95,1.2375999999999996,0.8182299947005829,,227232.49507414596,90362.2620031728,17.37383876147642,0.6,0.602335651977559,NONE
2021-03-30,7867.46,1.2064999999999997,0.8029661016949152,,227050.2435055381,90362.2620031728,17.37383876147642,0.6,0.6020164497160351,NONE
